ID,Longitude,Latitude,Height,Comment,Max_PDOP,Max_HDOP,Corr_Type,Rcvr_Type,GPS_Date,GPS_Time,Update_Sta,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,GPS_Week,GPS_Second,GNSS_Heigh,Vert_Prec,Horz_Prec,Std_Dev,Point_ID
453,-77.451048583,25.069467885,-33.12190,modern mid tide,2.1,1.1,Real-time Code,ProXRT,1/16/2017,06:10:07pm,New,Point_ge,BNP_JAN_16_2017.ssf,52,52,Generic,1932,166223.000,-33.12190,0.25741,0.16382,0.054490,453
454,-77.545347948,25.018818254,-32.93708,CFT_TG3.1,2.6,1.4,Real-time Code,ProXRT,6/29/2017,11:16:45am,New,Point_ge,BNP_JUNE_28.ssf,185,185,Generic,1955,400621.000,-32.93708,0.07345,0.18917,0.094268,454
455,-77.545345649,25.018818926,-32.89413,CFT_TG3.2,2.7,1.3,Real-time Code,ProXRT,6/29/2017,11:47:43am,New,Point_ge,BNP_JUNE_28.ssf,1971,1971,Generic,1955,402479.000,-32.89413,0.03637,0.11137,0.107182,455
456,-77.545364322,25.005153195,-24.68511,PIR_BM-1 metal pipe,2.6,1.4,Real-time Code,ProXRT,6/29/2017,12:41:04pm,New,Point_ge,BNP_JUNE_28.ssf,424,424,Generic,1955,405680.000,-24.68511,0.32841,0.23352,0.153896,456
457,-77.545416374,25.005115953,-25.60744,PIR_POINT for model calibration,2.6,1.4,Real-time Code,ProXRT,6/29/2017,12:50:37pm,New,Point_ge,BNP_JUNE_28.ssf,120,120,Generic,1955,406253.000,-25.60744,0.08824,0.13376,0.326905,457
458,-77.545417658,25.005115546,-25.70246,PIR_POINT model calibr. repeat,1.6,1.0,Real-time Code,ProXRT,6/29/2017,01:10:39pm,New,Point_ge,BNP_JUNE_28.ssf,125,125,Generic,1955,407455.000,-25.70246,0.06560,0.08943,0.019920,458
459,-74.537500406,24.054886576,-36.09057,top paleosol COB_comparison,2.2,1.1,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,10:27:08am,New,Point_ge,BSS_JAN-12-2017.ssf,450,450,Generic,1931,397644.000,-36.09057,1.07404,0.63992,0.424656,459
460,-74.537172744,24.054705279,-35.18680,top paleosol over laminar subtid,2.4,1.0,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,10:41:59am,New,Point_ge,BSS_JAN-12-2017.ssf,204,204,Generic,1931,398535.000,-35.18680,1.03518,0.54997,0.246602,460
461,-74.536602426,24.054832471,-37.74571,high tide mark modern good,2.7,1.3,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,11:00:20am,New,Point_ge,BSS_JAN-12-2017.ssf,201,201,Generic,1931,399636.000,-37.74571,1.89949,0.96752,0.395472,461
462,-74.536900919,24.054908583,-34.46367,top of subtidal,3.1,1.1,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,11:04:57am,New,Point_ge,BSS_JAN-12-2017.ssf,301,301,Generic,1931,399913.000,-34.46367,2.16294,0.79671,0.460997,462
463,-74.536571046,24.054257316,-39.79788,high tide mark modern,2.3,1.1,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,11:26:55am,New,Point_ge,BSS_JAN-12-2017.ssf,216,216,Generic,1931,401231.000,-39.79788,1.19410,0.63343,0.282482,463
464,-74.564841832,23.947916760,-35.34447,entrance to alter cave,5.4,1.7,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,03:19:25pm,New,Point_ge,BSS_JAN-12-2017.ssf,415,415,Generic,1931,415181.000,-35.34447,2.26607,0.90586,0.302059,464
465,-74.565632541,23.946702480,-35.87312,cave control point pink grotto,5.2,2.0,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,03:45:07pm,New,Point_ge,BSS_JAN-12-2017.ssf,1000,1000,Generic,1931,416723.000,-35.87312,1.76023,0.77324,0.796267,465
466,-74.550844562,23.949810136,-38.15513,modern high tide mark,1.8,0.9,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:13:08pm,New,Point_ge,BSS_JAN-12-2017.ssf,100,100,Generic,1931,422004.000,-38.15513,0.86524,0.51305,0.068833,466
467,-74.551162704,23.949928990,-35.72153,brechia layer root cast,1.9,1.0,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:20:14pm,New,Point_ge,BSS_JAN-12-2017.ssf,36,36,Generic,1931,422430.000,-35.72153,0.87075,0.54342,0.192345,467
468,-74.516454064,23.946977921,-36.72663,5e fossil dune,2.2,1.2,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:37:42pm,New,Point_ge,BSS_JAN-12-2017.ssf,125,125,Generic,1931,423478.000,-36.72663,0.92531,0.55481,0.150326,468
469,-74.515998217,23.946816115,-34.22752,soil horizon top of fossil dune,2.0,1.2,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:44:10pm,New,Point_ge,BSS_JAN-12-2017.ssf,132,132,Generic,1931,423866.000,-34.22752,0.93737,0.59380,0.128126,469
470,-74.515675571,23.946891116,-35.92150,paleosol over 5e fossil dune,2.0,1.2,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:47:29pm,New,Point_ge,BSS_JAN-12-2017.ssf,100,100,Generic,1931,424065.000,-35.92150,0.91829,0.57416,0.078595,470
471,-74.516853670,23.947372246,-35.25924,modern storm deposit - rd,2.0,1.2,Real-time SBAS Corrected,GeoXH 6000,1/12/2017,05:58:38pm,New,Point_ge,BSS_JAN-12-2017.ssf,110,110,Generic,1931,424734.000,-35.25924,0.99705,0.67426,0.079917,471
472,-74.478146873,24.117083969,-38.56018,Terrarosa - calcret layer,1.7,0.9,Real-time Code,ProXRT,1/10/2017,10:14:25am,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,224081.000,-38.56018,0.38465,0.24951,0.043450,472
473,-74.477201304,24.117678519,-38.53720,terrarosa calcret layer,1.7,0.9,Real-time Code,ProXRT,1/10/2017,10:19:10am,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,224366.000,-38.53720,0.38312,0.24031,0.059168,473
474,-74.477031740,24.117814340,-39.04566,marine sands under paleosol,1.8,0.9,Real-time Code,ProXRT,1/10/2017,10:22:25am,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,224561.000,-39.04566,0.32109,0.19734,0.101754,474
475,-74.476183931,24.118449431,-38.80556,paleosol over sand unit w.shells,1.8,0.9,Real-time Code,ProXRT,1/10/2017,10:28:18am,New,Point_ge,BSS_JAN_10_2017.ssf,106,106,Generic,1931,224914.000,-38.80556,0.33847,0.24145,0.366815,475
476,-74.475293736,24.119514626,-39.15139,course shelly layer under paleos,1.9,0.9,Real-time Code,ProXRT,1/10/2017,10:35:01am,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,225317.000,-39.15139,0.25669,0.21994,0.048603,476
477,-74.474720150,24.120491190,-37.56635,modern boulder berm,2.1,1.0,Real-time Code,ProXRT,1/10/2017,10:39:39am,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,225595.000,-37.56635,0.28446,0.15589,0.088571,477
478,-74.472979252,24.120560293,-38.56985,terrarosa calcret over shelly,2.2,1.0,Real-time Code,ProXRT,1/10/2017,10:47:03am,New,Point_ge,BSS_JAN_10_2017.ssf,107,107,Generic,1931,226039.000,-38.56985,0.30121,0.15499,0.070391,478
479,-74.473448250,24.120615367,-38.51701,high high tide mark modern,2.2,1.0,Real-time Code,ProXRT,1/10/2017,10:50:56am,New,Point_ge,BSS_JAN_10_2017.ssf,106,106,Generic,1931,226272.000,-38.51701,0.30601,0.15534,0.095430,479
480,-74.475241973,24.119533451,-39.22721,beach boulder berm,3.3,1.2,Real-time Code,ProXRT,1/10/2017,11:00:12am,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,226828.000,-39.22721,0.29063,0.28054,0.247437,480
481,-74.475443159,24.119447188,-39.00220,modern mid tide mark,2.2,1.0,Real-time Code,ProXRT,1/10/2017,11:04:26am,New,Point_ge,BSS_JAN_10_2017.ssf,59,59,Generic,1931,227082.000,-39.00220,0.30655,0.15734,0.134548,481
482,-74.475378051,24.119400416,-38.71015,trace fossil in top of 5e unit,3.3,1.1,Real-time Code,ProXRT,1/10/2017,11:06:30am,New,Point_ge,BSS_JAN_10_2017.ssf,52,52,Generic,1931,227206.000,-38.71015,0.31303,0.15903,0.052945,482
483,-74.476489494,24.118110177,-37.13945,top modern boulder storm berm,3.0,1.1,Real-time Code,ProXRT,1/10/2017,11:15:07am,New,Point_ge,BSS_JAN_10_2017.ssf,53,53,Generic,1931,227723.000,-37.13945,0.42264,0.17940,0.040617,483
485,-74.533792317,24.051539086,-36.71200,Cockburn coral rubble larg clast,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:22:14pm,New,Point_ge,BSS_JAN_10_2017.ssf,103,103,Generic,1931,231750.000,-36.71200,0.72015,0.50913,0.080319,485
486,-74.533839552,24.051545932,-37.25535,cockburn benchmark 1,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:24:20pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,231876.000,-37.25535,0.55844,0.39484,0.083368,486
487,-74.533904229,24.051606570,-36.51055,BSS_COB_Massive coral head,2.7,1.6,Real-time Code,ProXRT,1/10/2017,12:26:38pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,232014.000,-36.51055,0.72110,0.48455,0.423025,487
488,-74.534023750,24.051735397,-35.74953,BSS_COB_coral head high,2.8,1.6,Real-time Code,ProXRT,1/10/2017,12:29:30pm,New,Point_ge,BSS_JAN_10_2017.ssf,66,66,Generic,1931,232186.000,-35.74953,0.68687,0.40496,1.034635,488
489,-74.534166456,24.051809960,-36.09834,articulated bivalve,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:31:18pm,New,Point_ge,BSS_JAN_10_2017.ssf,52,52,Generic,1931,232294.000,-36.09834,0.67692,0.39433,0.515924,489
490,-74.534158565,24.051851054,-35.67529,BSS_COB_coral head high,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:33:00pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,232396.000,-35.67529,0.65662,0.38292,0.763414,490
491,-74.534301860,24.051854518,-36.97673,BSS_COB coral head high,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:35:49pm,New,Point_ge,BSS_JAN_10_2017.ssf,53,53,Generic,1931,232565.000,-36.97673,0.51629,0.35440,0.766620,491
492,-74.534248663,24.051880462,-36.92895,shelly marine sand over reef,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:36:57pm,New,Point_ge,BSS_JAN_10_2017.ssf,62,62,Generic,1931,232633.000,-36.92895,0.56488,0.39136,0.074949,492
493,-74.534736882,24.052329654,-37.35378,BSS_COB_coral head high,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:41:50pm,New,Point_ge,BSS_JAN_10_2017.ssf,64,64,Generic,1931,232926.000,-37.35378,0.47171,0.32106,0.105276,493
494,-74.534712482,24.052344317,-37.21643,articulated bivalve near contact,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:43:15pm,New,Point_ge,BSS_JAN_10_2017.ssf,55,55,Generic,1931,233011.000,-37.21643,0.51572,0.34900,0.056131,494
495,-74.534812666,24.052446365,-37.08083,contact top coral rubble /subtid,2.5,1.4,Real-time Code,ProXRT,1/10/2017,12:45:05pm,New,Point_ge,BSS_JAN_10_2017.ssf,59,59,Generic,1931,233121.000,-37.08083,0.53501,0.35914,0.083011,495
496,-74.535520635,24.053205068,-38.28285,high coral head,2.5,1.3,Real-time Code,ProXRT,1/10/2017,12:50:24pm,New,Point_ge,BSS_JAN_10_2017.ssf,51,51,Generic,1931,233440.000,-38.28285,0.73414,0.41527,0.531758,496
497,-74.536192209,24.054111691,-36.96671,BSS_COB_benchmark 2,2.5,1.3,Real-time Code,ProXRT,1/10/2017,12:54:53pm,New,Point_ge,BSS_JAN_10_2017.ssf,104,104,Generic,1931,233709.000,-36.96671,0.50902,0.32397,0.062752,497
499,-74.535192634,24.052534137,-37.17943,BSS_COB_benchmark 3 top reef,2.1,1.1,Real-time Code,ProXRT,1/10/2017,01:09:45pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,234601.000,-37.17943,0.53104,0.32866,0.061754,499
500,-74.534364879,24.051818342,-37.04673,BSS_COB_benchmark 4 top reef,1.8,0.9,Real-time Code,ProXRT,1/10/2017,01:14:28pm,New,Point_ge,BSS_JAN_10_2017.ssf,107,107,Generic,1931,234884.000,-37.04673,0.25820,0.16835,0.087478,500
501,-74.533840821,24.051543860,-37.13602,BSS_COB_benchmark 1 - end,1.8,0.9,Real-time Code,ProXRT,1/10/2017,01:18:40pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,235136.000,-37.13602,0.34129,0.20194,0.150589,501
502,-74.533449235,24.051324078,-37.08302,BSS_COB benchmark 0,1.8,0.9,Real-time Code,ProXRT,1/10/2017,01:22:48pm,New,Point_ge,BSS_JAN_10_2017.ssf,29,29,Generic,1931,235384.000,-37.08302,0.34620,0.20090,0.046363,502
504,-74.560757406,23.954238825,-36.22308,rough high tide mark modern,2.0,0.9,Real-time Code,ProXRT,1/10/2017,02:24:17pm,New,Point_ge,BSS_JAN_10_2017.ssf,61,61,Generic,1931,239073.000,-36.22308,0.26507,0.14038,0.089395,504
505,-74.560227491,23.954293302,-37.09073,grotto bay coral head,2.0,0.9,Real-time Code,ProXRT,1/10/2017,02:26:48pm,New,Point_ge,BSS_JAN_10_2017.ssf,59,59,Generic,1931,239224.000,-37.09073,0.25577,0.13836,0.048634,505
506,-74.560201190,23.954267493,-36.05631,grotto bau coral rubble,2.0,0.9,Real-time Code,ProXRT,1/10/2017,02:29:01pm,New,Point_ge,BSS_JAN_10_2017.ssf,53,53,Generic,1931,239357.000,-36.05631,0.25155,0.13877,0.045836,506
507,-74.560196857,23.954322294,-35.93901,grotto bay CCA? top,1.8,0.9,Real-time Code,ProXRT,1/10/2017,02:30:56pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,239472.000,-35.93901,0.24688,0.13916,0.111198,507
508,-74.559902024,23.954494797,-34.03494,grotto bay 5e storm deposit,1.8,0.9,Real-time Code,ProXRT,1/10/2017,02:34:24pm,New,Point_ge,BSS_JAN_10_2017.ssf,104,104,Generic,1931,239680.000,-34.03494,0.26582,0.15571,0.103354,508
509,-74.559771223,23.954631847,-32.01535,grotto bay karstified eolian,2.2,1.0,Real-time Code,ProXRT,1/10/2017,02:44:11pm,New,Point_ge,BSS_JAN_10_2017.ssf,52,52,Generic,1931,240267.000,-32.01535,0.28072,0.33218,0.089741,509
510,-74.559909768,23.954516267,-34.60657,grotto bay subtidal below storm,2.2,1.1,Real-time Code,ProXRT,1/10/2017,02:46:47pm,New,Point_ge,BSS_JAN_10_2017.ssf,120,120,Generic,1931,240423.000,-34.60657,0.27706,0.31768,0.427549,510
511,-74.559899695,23.954506296,-33.45200,grotto bay highest marine-basedu,2.2,1.1,Real-time Code,ProXRT,1/10/2017,02:49:16pm,New,Point_ge,BSS_JAN_10_2017.ssf,107,107,Generic,1931,240572.000,-33.45200,0.27314,0.30799,0.347364,511
512,-74.560040395,23.954414998,-33.93225,grotto bay contact marine eolian,2.1,1.0,Real-time Code,ProXRT,1/10/2017,02:52:41pm,New,Point_ge,BSS_JAN_10_2017.ssf,107,107,Generic,1931,240777.000,-33.93225,0.26465,0.29704,0.388280,512
514,-74.558009767,23.947183882,-17.05375,B715.GCP.A,4.1,1.7,Real-time Code,ProXRT,1/10/2017,04:21:45pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,246121.000,-17.05375,0.37432,0.22757,0.339657,514
515,-74.558055976,23.947385955,-14.17543,B715.GCP.B,2.1,1.1,Real-time Code,ProXRT,1/10/2017,04:24:22pm,New,Point_ge,BSS_JAN_10_2017.ssf,104,104,Generic,1931,246278.000,-14.17543,0.27650,0.17772,0.080415,515
516,-74.558060593,23.947457491,-14.11270,B715.GCP.C,2.1,1.1,Real-time Code,ProXRT,1/10/2017,04:26:41pm,New,Point_ge,BSS_JAN_10_2017.ssf,206,206,Generic,1931,246417.000,-14.11270,0.28588,0.18270,0.187746,516
517,-74.558082729,23.947530423,-14.90013,B715.GCP.D,2.1,1.1,Real-time Code,ProXRT,1/10/2017,04:30:36pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,246652.000,-14.90013,0.28992,0.18483,0.059329,517
518,-74.558138849,23.947686823,-19.02352,B715.GCP.E,2.1,1.1,Real-time Code,ProXRT,1/10/2017,04:33:58pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,246854.000,-19.02352,0.27551,0.17590,0.041284,518
519,-74.557999010,23.947169370,-18.96380,B715.GCP.F,2.9,1.6,Real-time Code,ProXRT,1/10/2017,04:37:21pm,New,Point_ge,BSS_JAN_10_2017.ssf,100,100,Generic,1931,247057.000,-18.96380,0.37567,0.23933,0.074676,519
520,-74.558007517,23.947293847,-18.03532,B715.GCP.G,3.0,1.6,Real-time Code,ProXRT,1/10/2017,04:39:45pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,247201.000,-18.03532,0.49277,0.30961,0.214295,520
521,-74.558047373,23.947441194,-17.97320,B715.GCP.H,2.3,1.1,Real-time Code,ProXRT,1/10/2017,04:44:10pm,New,Point_ge,BSS_JAN_10_2017.ssf,101,101,Generic,1931,247466.000,-17.97320,0.32570,0.18461,0.079567,521
522,-74.558065854,23.947508600,-18.09463,B715.GCP.I,2.3,1.1,Real-time Code,ProXRT,1/10/2017,04:46:17pm,New,Point_ge,BSS_JAN_10_2017.ssf,118,118,Generic,1931,247593.000,-18.09463,0.35508,0.19855,0.076424,522
524,-74.465512673,24.012658133,-36.49704,car point by side of rd,2.4,1.3,Real-time Code,ProXRT,1/10/2017,05:25:24pm,New,Point_ge,BSS_JAN_10_2017.ssf,1047,1047,Generic,1931,249940.000,-36.49704,0.07658,0.07413,0.030987,524
525,-74.465650629,24.119318919,-34.21797,BSS_GRC_benchmark top concrete s,2.9,1.3,Real-time Code,ProXRT,1/10/2017,06:13:39pm,New,Point_ge,BSS_JAN_10_2017.ssf,106,106,Generic,1931,252835.000,-34.21797,0.45699,0.25109,0.050724,525
526,-74.465695068,24.119457814,-38.43796,modern high tide mark,2.9,1.3,Real-time Code,ProXRT,1/10/2017,06:15:58pm,New,Point_ge,BSS_JAN_10_2017.ssf,59,59,Generic,1931,252974.000,-38.43796,0.37859,0.21081,0.050689,526
527,-74.465651315,24.119319093,-34.19963,BSS_GRC_benchmark top concrete 2,2.9,1.3,Real-time Code,ProXRT,1/10/2017,06:17:26pm,New,Point_ge,BSS_JAN_10_2017.ssf,59,59,Generic,1931,253062.000,-34.19963,0.37433,0.21046,0.075720,527
528,,,,,2.0,1.3,Unknown Correction,ProXRT,1/11/2017,10:05:57am,New,Point_ge,BSS_JAN_11_2017.ssf,0,0,Generic,1931,309973.000,,,,0.000000,528
530,-74.488612928,24.112986266,-36.98887,banana hole 1,2.4,1.3,Real-time Code,ProXRT,1/11/2017,10:19:35am,New,Point_ge,BSS_JAN_11_2017.ssf,60,60,Generic,1931,310791.000,-36.98887,0.55560,0.34495,0.347950,530
531,-74.489455065,24.111256142,-34.96245,rd entry point bh2,2.2,1.0,Real-time Code,ProXRT,1/11/2017,10:52:14am,New,Point_ge,BSS_JAN_11_2017.ssf,24,24,Generic,1931,312750.000,-34.96245,0.30882,0.15563,0.044053,531
532,-74.489590218,24.110396677,-35.04558,banana hole 3 - 137 shelly layer,3.4,1.4,Real-time Code,ProXRT,1/11/2017,11:03:08am,New,Point_ge,BSS_JAN_11_2017.ssf,167,167,Generic,1931,313404.000,-35.04558,0.56283,0.25360,0.593231,532
533,-74.490114237,24.108694968,-34.91239,line rd banana hole 4 top,2.7,1.1,Real-time Code,ProXRT,1/11/2017,11:19:05am,New,Point_ge,BSS_JAN_11_2017.ssf,121,121,Generic,1931,314361.000,-34.91239,0.50424,0.23394,0.279446,533
534,-74.490116361,24.108696893,-34.53395,banana hole 4 - 141 top,4.8,1.6,Real-time Code,ProXRT,1/11/2017,11:25:19am,New,Point_ge,BSS_JAN_11_2017.ssf,393,393,Generic,1931,314735.000,-34.53395,0.46728,0.25147,0.227279,534
535,-74.490110437,24.108693815,-35.90524,bh-4 -141 root-burrow near botto,4.5,1.7,Real-time Code,ProXRT,1/11/2017,11:38:10am,New,Point_ge,BSS_JAN_11_2017.ssf,105,105,Generic,1931,315506.000,-35.90524,0.38468,0.34725,0.195530,535
536,-74.490375415,24.108303453,-35.48648,banana hole 5 - bottom,2.8,1.4,Real-time Code,ProXRT,1/11/2017,11:53:14am,New,Point_ge,BSS_JAN_11_2017.ssf,57,57,Generic,1931,316410.000,-35.48648,0.43623,0.24547,0.246756,536
538,-74.489300216,24.112099856,-35.38328,point in line hole rd middle,2.5,1.4,Real-time Code,ProXRT,1/11/2017,12:12:23pm,New,Point_ge,BSS_JAN_11_2017.ssf,52,52,Generic,1931,317559.000,-35.38328,0.32486,0.22823,0.042477,538
539,-74.489442245,24.112167066,-36.15672,banana hole 6 top NE,2.5,1.4,Real-time Code,ProXRT,1/11/2017,12:18:07pm,New,Point_ge,BSS_JAN_11_2017.ssf,107,107,Generic,1931,317903.000,-36.15672,0.31468,0.22230,0.102706,539
540,-74.489550442,24.112259193,-34.69607,top banana hole 6,4.0,2.3,Real-time Code,ProXRT,1/11/2017,12:23:51pm,New,Point_ge,BSS_JAN_11_2017.ssf,143,143,Generic,1931,318247.000,-34.69607,0.51457,0.37448,0.452099,540
541,-74.489551320,24.112255859,-36.42496,contact cross bed bh-6,3.9,2.3,Real-time Code,ProXRT,1/11/2017,12:27:03pm,New,Point_ge,BSS_JAN_11_2017.ssf,112,112,Generic,1931,318439.000,-36.42496,0.43732,0.31212,0.301009,541
542,-74.489553110,24.112259499,-36.84270,bottom bh-6,3.8,2.1,Real-time Code,ProXRT,1/11/2017,12:30:37pm,New,Point_ge,BSS_JAN_11_2017.ssf,110,110,Generic,1931,318653.000,-36.84270,0.39667,0.30583,0.277253,542
543,-74.487137809,24.115688588,-36.93379,QueenHwy RD pt. pole,2.5,1.3,Real-time Code,ProXRT,1/11/2017,12:45:23pm,New,Point_ge,BSS_JAN_11_2017.ssf,101,101,Generic,1931,319539.000,-36.93379,0.32480,0.21268,0.048506,543
544,-74.484327355,24.113815782,-37.22732,unit w-weird black trace fossils,3.4,1.6,Real-time Code,ProXRT,1/11/2017,03:05:12pm,New,Point_ge,BSS_JAN_11_2017.ssf,325,325,Generic,1931,327928.000,-37.22732,0.54487,0.28299,0.173098,544
545,-74.484326656,24.113816371,-37.68706,bh-7 contact cross bedding-lamin,4.4,1.6,Real-time Code,ProXRT,1/11/2017,03:19:32pm,New,Point_ge,BSS_JAN_11_2017.ssf,210,210,Generic,1931,328788.000,-37.68706,0.48490,0.35042,0.024549,545
547,-74.487116643,23.963090682,-37.65537,car point end of sandy hook,2.5,1.4,Real-time Code,ProXRT,1/13/2017,12:04:27pm,New,Point_ge,BSS_JAN_13_2017.ssf,100,100,Generic,1931,489883.000,-37.65537,0.17206,0.18975,0.023907,547
548,-74.486598615,23.963361709,-36.97444,modern high tide mark,2.5,1.4,Real-time Code,ProXRT,1/13/2017,12:13:11pm,New,Point_ge,BSS_JAN_13_2017.ssf,101,101,Generic,1931,490407.000,-36.97444,0.14861,0.20352,0.086027,548
549,-74.486781114,23.963405612,-36.02573,floor hight of wrecked house,2.7,1.6,Real-time Code,ProXRT,1/13/2017,12:17:12pm,New,Point_ge,BSS_JAN_13_2017.ssf,51,51,Generic,1931,490648.000,-36.02573,0.14798,0.18871,0.062370,549
550,-74.486590697,23.963441820,-37.69635,modern high tide mark 2,2.7,1.6,Real-time Code,ProXRT,1/13/2017,12:18:36pm,New,Point_ge,BSS_JAN_13_2017.ssf,102,102,Generic,1931,490732.000,-37.69635,0.39157,0.30755,0.135610,550
551,-74.487182610,23.963228942,-35.70409,BSS_holocene eolian dune top,2.5,1.4,Real-time Code,ProXRT,1/13/2017,12:22:22pm,New,Point_ge,BSS_JAN_13_2017.ssf,100,100,Generic,1931,490958.000,-35.70409,0.44026,0.30720,0.065702,551
554,-74.487999405,23.954576822,-37.52434,modern high tide mark,2.5,1.4,Real-time Code,ProXRT,1/13/2017,12:42:51pm,New,Point_ge,BSS_JAN_13_2017.ssf,111,111,Generic,1931,492187.000,-37.52434,0.34059,0.21676,0.054048,554
555,-74.488383813,23.954464070,-36.82525,modern back beach dune,2.0,1.1,Real-time Code,ProXRT,1/13/2017,12:51:21pm,New,Point_ge,BSS_JAN_13_2017.ssf,100,100,Generic,1931,492697.000,-36.82525,0.32029,0.20028,0.109502,555
556,-74.489203486,23.954098277,-36.78840,rd point sandy hook pole,2.1,1.1,Real-time Code,ProXRT,1/13/2017,12:55:28pm,New,Point_ge,BSS_JAN_13_2017.ssf,109,109,Generic,1931,492944.000,-36.78840,0.34985,0.21253,0.106568,556
557,-74.489557916,23.954002585,-37.26821,modern dune cerian snai,2.1,1.1,Real-time Code,ProXRT,1/13/2017,12:58:36pm,New,Point_ge,BSS_JAN_13_2017.ssf,16,16,Generic,1931,493132.000,-37.26821,0.39616,0.23711,0.027228,557
558,-74.490071397,23.953906757,-36.73384,modern sand algal mat,1.8,0.9,Real-time Code,ProXRT,1/13/2017,01:00:22pm,New,Point_ge,BSS_JAN_13_2017.ssf,20,20,Generic,1931,493238.000,-36.73384,0.29763,0.19608,0.036414,558
559,-74.490593198,23.953935217,-36.60357,dune rock barely lithified,1.8,0.9,Real-time Code,ProXRT,1/13/2017,01:02:40pm,New,Point_ge,BSS_JAN_13_2017.ssf,27,27,Generic,1931,493376.000,-36.60357,0.23474,0.15318,0.037390,559
560,-74.491153538,23.954067246,-37.05373,Modern sandy surface,1.8,0.9,Real-time Code,ProXRT,1/13/2017,01:07:04pm,New,Point_ge,BSS_JAN_13_2017.ssf,20,20,Generic,1931,493640.000,-37.05373,0.23245,0.13651,0.041897,560
561,-74.491346247,23.954019976,-36.83628,modern sandy surface w veg,1.8,0.9,Real-time Code,ProXRT,1/13/2017,01:11:10pm,New,Point_ge,BSS_JAN_13_2017.ssf,38,38,Generic,1931,493886.000,-36.83628,0.23673,0.13670,0.048537,561
562,-74.491479016,23.953981479,-36.32591,small patch loosely cemented roc,2.1,1.0,Real-time Code,ProXRT,1/13/2017,01:13:06pm,New,Point_ge,BSS_JAN_13_2017.ssf,60,60,Generic,1931,494002.000,-36.32591,0.25104,0.14326,0.061996,562
563,-74.491736215,23.954057724,-36.37598,modern sandy surface,2.1,1.0,Real-time Code,ProXRT,1/13/2017,01:14:59pm,New,Point_ge,BSS_JAN_13_2017.ssf,13,13,Generic,1931,494115.000,-36.37598,0.28673,0.16016,0.023417,563
564,-74.491737346,23.954178669,-35.89467,loosely cemented rock crust,2.1,1.0,Real-time Code,ProXRT,1/13/2017,01:15:38pm,New,Point_ge,BSS_JAN_13_2017.ssf,39,39,Generic,1931,494154.000,-35.89467,0.28811,0.15991,0.065238,564
565,-74.491957080,23.954116036,-35.43917,suto rock ridge - un-vegitated,2.1,1.0,Real-time Code,ProXRT,1/13/2017,01:17:24pm,New,Point_ge,BSS_JAN_13_2017.ssf,41,41,Generic,1931,494260.000,-35.43917,0.28975,0.15893,0.050291,565
566,-74.492167022,23.954054329,-37.31724,modern vegitated soil cover,2.1,1.0,Real-time Code,ProXRT,1/13/2017,01:21:24pm,New,Point_ge,BSS_JAN_13_2017.ssf,41,41,Generic,1931,494500.000,-37.31724,0.29817,0.15973,0.035217,566
