,rank,loo,p_loo,d_loo,weight,se,dse,warning,loo_scale
output_new96Cp540_L6G-47_Wael_S,0,-40.88364052564652,73.49470677269773,0.0,0.6267941371486698,5.604957458295392e-11,0.0,True,log
output_new71Cp440_L6G-47_Wael_T,1,-41.76036779917757,70.46937445066882,0.8767272735310527,0.26083574593213527,1.6506889619644225e-11,0.0,True,log
output_new96Cp540_L6G_Wael_T,2,-43.40806996741943,75.7036353428791,2.5244294417729094,0.05020871991214676,7.321236028525664e-11,0.0,True,log
output_new96Cp440_L6G_Wael_T,3,-44.87527210501231,60.53261095919025,3.9916315793657873,0.011576608776077054,3.011892498282448e-11,0.0,True,log
output_new96Cp340_Lambeck_Wael_S,4,-45.50201027676384,62.30012588695675,4.618369751117321,0.0061857509036768845,5.335563577040475e-11,0.0,True,log
output_new96Cp440_L6G-47_Wael_S,5,-45.569043427241766,71.24116780760116,4.685402901595246,0.005784692793269778,9.91819520842596e-12,0.0,True,log
output_new96Cp530_L6G-47_Wael_S,6,-45.65967805023182,72.0205561225655,4.776037524585298,0.005283457073486486,8.475793506407169e-12,0.0,True,log
output_new71Cp515_L6G-47_Wael_T,7,-46.34764389318464,60.15738319095037,5.464003367538119,0.002655451745741831,2.8664275751268235e-11,0.0,True,log
output_new96Cp440_L6G-47_Wael_T,8,-46.49216631316451,59.75645925980815,5.608525787517991,0.0022981222335717168,6.862519914935437e-11,0.0,True,log
output_new71Cp420_L6G-47_Wael_T,9,-46.55112030217703,61.183322856266244,5.667479776530513,0.0021665550689826288,5.5974593566290345e-11,0.0,True,log
output_new71Cp540_L6G-47_Wael_T,10,-46.60514873048443,64.28828796456004,5.72150820483791,0.002052605479931704,4.672332718922389e-11,0.0,True,log
output_new71Cp540_Lambeck_Wael_S,11,-46.87415981365018,65.4687425068589,5.990519288003661,0.0015684672503172106,1.3359185343132001e-11,0.0,True,log
output_new71Cp530_L6G_Wael_T,12,-47.049895897649826,82.22696722511344,6.166255372003306,0.0013156920287538511,7.233521403828042e-11,0.0,True,log
output_new71Cp430_L6G_Wael_T,13,-47.07003913828907,71.11549353604312,6.186398612642549,0.0012894548654944268,4.328724521778739e-11,0.0,True,log
output_new96Cp415_Lambeck_Wael_S,14,-47.084633903200405,58.931643772214684,6.2009933775538855,0.0012707722407529949,5.24106139328596e-11,0.0,True,log
output_new96Cp530_L6G_Wael_T,15,-47.1798284811813,81.49511924930786,6.2961879555347835,0.0011553810480298596,5.381038312081513e-11,0.0,True,log
output_new71Cp540_L6G_Wael_T,16,-47.34042839343872,80.91624400193804,6.456787867792201,0.000983960317016846,2.8742435451916692e-11,0.0,True,log
output_new96Cp430_L6G-47_Wael_T,17,-47.399505867124006,63.60937992979004,6.515865341477486,0.0009275141907073784,4.449222301184109e-11,0.0,True,log
output_new71Cp510_L6G-47_Wael_T,18,-47.40014745058238,54.795052142649645,6.516506924935861,0.0009269193038008818,4.2382892573166263e-11,0.0,True,log
output_new96Cp520_L6G-47_Wael_S,19,-47.42516051383991,75.12858574314507,6.541519988193393,0.0009040217751012129,2.375181171137316e-12,0.0,True,log
output_new71Cp55_Colleoni_Wael_T,20,-47.45505670709493,61.08881526529526,6.571416181448413,0.0008773949686664724,5.094787776167646e-11,0.0,True,log
output_new96Cp540_Lambeck_Wael_S,21,-47.581612175471946,59.63886105218118,6.697971649825426,0.0007730948818213893,5.24282427738187e-12,0.0,True,log
output_new96Cp530_Lambeck_Wael_S,22,-47.58463056283385,59.68327756701822,6.700990037187331,0.0007707649001625083,5.4585856553040176e-11,0.0,True,log
output_new96Cp45_Colleoni_Wael_T,23,-47.73362915065069,57.75759282259719,6.849988625004173,0.0006640681706137924,3.891740740065965e-11,0.0,True,log
output_new71Cp37_Colleoni_Wael_T,24,-47.91433774078948,62.44390864608401,7.030697215142958,0.0005542834622786551,1.1440719994309141e-11,0.0,True,log
output_new96Cp430_L6G_Wael_T,25,-48.0889975994851,59.88868867937311,7.205357073838577,0.0004654554376026877,3.882209201994388e-11,0.0,True,log
output_new71Cp520_L6G_Wael_T,26,-48.11860106954912,64.54186277468897,7.234960543902602,0.0004518782982394302,7.320555192403126e-12,0.0,True,log
output_new96Cp430_L6G-47_Wael_S,27,-48.148399520949205,65.97187315241436,7.264758995302685,0.00043861166889388044,2.6921482683756902e-11,0.0,True,log
output_new71Cp440_Lambeck_Wael_S,28,-48.20303573220699,65.65589363953163,7.319395206560472,0.000415290480851835,6.041843055727469e-11,0.0,True,log
output_new71Cp430_L6G-47_Wael_T,29,-48.35877471844223,65.24617736782244,7.475134192795707,0.0003553983393196109,3.900781458444201e-11,0.0,True,log
output_l80p55-3D,30,-48.40020004374318,59.026579878565016,7.516559518096663,0.00034097662198334726,8.806663017831795e-11,0.0,True,log
output_new71Cp310_Lambeck_Wael_T,31,-48.46721209670382,56.79018585405168,7.583571571057298,0.00031887585722542854,5.5324820995288683e-11,0.0,True,log
output_new96Cp340_L6G-47_Wael_T,32,-48.54774327427077,65.99454060555341,7.664102748624252,0.00029420320062098254,3.459534420519994e-11,0.0,True,log
output_new96Cp540_L6G-47_Wael_T,33,-48.66259671786992,45.281014499385165,7.778956192223397,0.00026228120863601017,7.282081768463231e-12,0.0,True,log
output_new96Cp510_L6G_Wael_T,34,-48.70921868995594,64.08354642392536,7.8255781643094195,0.00025033381106762814,4.2634527799299186e-11,0.0,True,log
output_new71Cp37_Lambeck_Wael_T,35,-48.713453425119674,62.246006490189245,7.829812899473154,0.0002492759551260377,6.081437111728899e-11,0.0,True,log
output_new71Cp45_Colleoni_Wael_T,36,-48.715493946449975,66.59899940661249,7.831853420803455,0.0002487678208282841,4.0961807104106486e-11,0.0,True,log
output_new71Cp43_Colleoni_Wael_T,37,-48.73988881258199,78.49049496007187,7.856248286935468,0.0002427725869208485,1.1987837888853675e-11,0.0,True,log
output_new71Cp530_Lambeck_Wael_S,38,-48.8414206527983,60.50163468236708,7.9577801271517785,0.0002193334794070075,1.6403738661473427e-12,0.0,True,log
output_new96Cp43_Colleoni_Wael_T,39,-48.96885150454293,75.42643766851634,8.085210978896413,0.0001930911692495112,1.0396222199137787e-11,0.0,True,log
output_new71Cp410_Lambeck_Wael_T,40,-48.99802393059578,56.27550595088192,8.114383404949258,0.0001875396014508811,2.1874913143810652e-12,0.0,True,log
output_new71Cp53_Colleoni_Wael_T,41,-49.00210035584014,52.11045722924675,8.118459830193622,0.0001867766663659389,2.8434938704983295e-11,0.0,True,log
output_new96Cp430_Lambeck_Wael_S,42,-49.03043972835415,68.01592297085553,8.146799202707633,0.00018155783136982424,6.690568572994061e-11,0.0,True,log
output_new71Cp35_Colleoni_Wael_T,43,-49.04012866201504,63.36289877857005,8.156488136368523,0.00017980722403991198,2.9102848874171797e-11,0.0,True,log
output_new96Cp410_L6G-47_Wael_T,44,-49.09303902816835,63.54110310086101,8.209398502521829,0.00017054086292782032,5.14300649586041e-11,0.0,True,log
output_new71Cp540_L6G-47_Wael_S,45,-49.097100824770756,72.79697757075441,8.213460299124236,0.00016984956553561727,3.575647417138755e-11,0.0,True,log
output_new96Cp420_Lambeck_Wael_S,46,-49.109884162491284,67.69206606745735,8.226243636844764,0.00016769214010571996,4.408403497097729e-11,0.0,True,log
output_new96Cp55_Lambeck_Wael_T,47,-49.128992142945506,60.854749452933845,8.245351617298986,0.00016451830136233247,3.549259142174869e-11,0.0,True,log
output_new96Cp415_L6G-47_Wael_T,48,-49.21066469724525,69.07910526615763,8.32702417159873,0.00015161573553075213,5.130927269366247e-11,0.0,True,log
output_new71Cp45_Lambeck_Wael_T,49,-49.30743721911865,64.04205622668952,8.423796693472127,0.00013763107590383843,3.212976091877975e-11,0.0,True,log
output_new96Cp330_Lambeck_Wael_S,50,-49.34219334719222,67.5136369481132,8.458552821545702,0.00013292972621398606,5.376578718502841e-11,0.0,True,log
output_new71Cp530_L6G-47_Wael_S,51,-49.34315624146041,67.09545778771313,8.459515715813893,0.00013280179054664048,7.52445125050953e-11,0.0,True,log
output_new96Cp440_Lambeck_Wael_S,52,-49.53592036417095,66.91618855222858,8.652279838524429,0.0001095185123224085,4.792096572224465e-11,0.0,True,log
output_new96Cp520_L6G_Wael_T,53,-49.55707665971925,65.08706990518124,8.67343613407273,0.00010722584400565396,5.051150145884894e-11,0.0,True,log
output_new71Cp57_Lambeck_Wael_T,54,-49.56466996781612,65.2155718535528,8.681029442169603,0.00010641472855821263,1.8380759051799505e-11,0.0,True,log
output_new96Cp53_Colleoni_Wael_T,55,-49.60339219568959,65.87239729873805,8.719751670043067,0.00010237287303621196,1.703783329410234e-11,0.0,True,log
output_new71Cp33_Colleoni_Wael_T,56,-49.614865995448945,62.5115448827581,8.731225469802425,0.00010120498008764008,1.78000773854984e-11,0.0,True,log
output_new71Cp340_Lambeck_Wael_S,57,-49.615980688226735,74.96827186905378,8.732340162580215,0.00010109223047949034,7.061570062178835e-11,0.0,True,log
output_new71Cp57_Colleoni_Wael_T,58,-49.63407662060973,51.26764194261602,8.750436094963213,9.927932489206885e-05,8.371175472162601e-12,0.0,True,log
output_new71Cp310_Colleoni_Wael_S,59,-49.65689078885088,65.25790551595894,8.77325026320436,9.703999106812719e-05,3.299858642563138e-11,0.0,True,log
output_new96Cp57_Lambeck_Wael_T,60,-49.667586673830826,65.12917708306627,8.783946148184306,9.600759353027428e-05,1.2933842092112116e-11,0.0,True,log
output_new96Cp420_L6G-47_Wael_T,61,-49.69777857899554,70.93692437228755,8.81413805334902,9.315226221238801e-05,6.271446542158694e-11,0.0,True,log
output_new96Cp540_L6G_Wael_S,62,-49.70471194054407,59.09659761339985,8.821071414897553,9.250863771851213e-05,1.0934271292400928e-11,0.0,True,log
output_new96Cp515_L6G_Wael_T,63,-49.70889262579981,61.90775997695748,8.825252100153293,9.212269553423528e-05,2.6809759218188017e-11,0.0,True,log
output_new71Cp320_L6G-47_Wael_T,64,-49.75393189587028,55.086271914221,8.870291370223761,8.806560654000647e-05,5.5829046849581865e-12,0.0,True,log
output_new71Cp520_L6G-47_Wael_S,65,-49.78418226741879,74.27313205680608,8.900541741772273,8.544147973221264e-05,7.917063514194195e-11,0.0,True,log
output_new96Cp515_Lambeck_Wael_S,66,-49.786544499538294,73.48979285615616,8.902903973891775,8.523988532448189e-05,2.270796428141652e-11,0.0,True,log
output_new71Cp315_Lambeck_Wael_T,67,-49.88013788911744,64.62431765205628,8.996497363470922,7.762395455921319e-05,2.2624662525300122e-11,0.0,True,log
output_new96Cp55_Colleoni_Wael_S,68,-49.919824886182056,61.92374680785409,9.036184360535536,7.460362326472167e-05,8.971508932277284e-11,0.0,True,log
output_new71Cp530_L6G-47_Wael_T,69,-49.96396303627896,61.66565266164056,9.080322510632442,7.138237036229323e-05,8.091857026863137e-11,0.0,True,log
output_new96Cp515_L6G-47_Wael_T,70,-50.0143269022665,66.81783251601381,9.130686376619977,6.787630870521972e-05,3.8958076593037176e-11,0.0,True,log
output_new96Cp55_Colleoni_Wael_T,71,-50.015381355601036,62.70299641941515,9.131740829954516,6.780477402688933e-05,6.191767572852388e-11,0.0,True,log
output_l100p55-3D,72,-50.03336196841201,64.42333036346595,9.14972144276549,6.659649796336904e-05,2.2721193847082046e-11,0.0,True,log
output_new71Cp47_Colleoni_Wael_T,73,-50.12997113439338,55.842942030704585,9.24633060874686,6.046367835920359e-05,9.778685478994537e-11,0.0,True,log
output_new96Cp410_Lambeck_Wael_T,74,-50.15816066300084,57.575692771708226,9.274520137354322,5.878303532780234e-05,1.5554762364871862e-11,0.0,True,log
output_new96Cp420_Lambeck_Wael_T,75,-50.18781865254087,52.713104897054855,9.30417812689435,5.706524765673123e-05,3.870840518313185e-11,0.0,True,log
output_new71Cp35_Colleoni_Wael_S,76,-50.190271534658606,62.08009846742034,9.306631009012087,5.692544486117643e-05,1.899378917096268e-11,0.0,True,log
output_new71Cp420_Lambeck_Wael_S,77,-50.19602452668293,66.88131235530345,9.312384001036413,5.65988934554323e-05,3.055431942190349e-11,0.0,True,log
output_new71Cp320_Lambeck_Wael_S,78,-50.29859925372115,65.1552985053057,9.41495872807463,5.108110725058373e-05,6.474026472903533e-12,0.0,True,log
output_new71Cp440_L6G_Wael_T,79,-50.3312201228521,69.31300437413012,9.447579597205582,4.944168224650939e-05,5.6504321932114004e-11,0.0,True,log
output_new96Cp35_Colleoni_Wael_T,80,-50.35631128646124,63.98638673400809,9.472670760814722,4.8216566965733124e-05,1.649071539342017e-11,0.0,True,log
output_new96Cp320_Lambeck_Wael_S,81,-50.35820673860945,64.67363271397859,9.474566212962927,4.812526133028916e-05,1.782653572299072e-11,0.0,True,log
output_new71Cp47_Colleoni_Wael_S,82,-50.44492010896223,57.782469535544216,9.56127958331571,4.41279713552232e-05,1.3323658206943948e-11,0.0,True,log
output_new96Cp47_Colleoni_Wael_S,83,-50.53183940754348,68.07721420103128,9.64819888189696,4.045436521104082e-05,3.9151886502997924e-11,0.0,True,log
output_new71Cp440_L6G-47_Wael_S,84,-50.62834475976698,85.31740395141928,9.744704234120462,3.673276741022736e-05,5.947046381360356e-11,0.0,True,log
output_new96Cp510_Lambeck_Wael_S,85,-50.653549797300684,67.59923384925555,9.769909271654164,3.581848726418238e-05,2.7667552553294296e-11,0.0,True,log
output_new71Cp330_Lambeck_Wael_S,86,-50.66919523573375,62.564301618005715,9.785554710087233,3.5262452373841886e-05,5.508323646608337e-11,0.0,True,log
output_new96Cp520_Lambeck_Wael_S,87,-50.702989769095296,67.87302341328788,9.819349243448777,3.409068542720751e-05,4.8656003420270006e-11,0.0,True,log
output_new96Cp510_Lambeck_Wael_T,88,-50.71708549073503,70.20923115436466,9.83344496508851,3.361352348640879e-05,5.3221614506026815e-11,0.0,True,log
output_new96Cp45_Lambeck_Wael_T,89,-50.76355509270533,58.95059366045878,9.879914567058812,3.208725365050277e-05,2.314850077506871e-11,0.0,True,log
output_new71Cp515_Lambeck_Wael_S,90,-50.86275167027544,69.1708107524807,9.979111144628924,2.9057083482073335e-05,3.6075236463704193e-11,0.0,True,log
output_new71Cp515_L6G_Wael_T,91,-50.8791934262236,58.9524695524767,9.995552900577081,2.858324009014061e-05,2.073167423773486e-11,0.0,True,log
output_new96Cp57_Colleoni_Wael_S,92,-50.90352490853815,63.96917170488014,10.019884382891632,2.7896160222029554e-05,1.6137407401218186e-11,0.0,True,log
output_new96Cp530_L6G-32_Wael_T,93,-50.9191274988997,59.16026000440492,10.035486973253178,2.746428580253174e-05,5.116104058142124e-11,0.0,True,log
output_new71Cp510_Lambeck_Wael_T,94,-50.968125958963064,67.06140526917054,10.084485433316544,2.6151014952692436e-05,4.527676487486446e-11,0.0,True,log
output_new71Cp57_L6G-47_Wael_T,95,-50.99569730068697,66.44233890468594,10.11205677504045,2.5439845383390388e-05,1.1751395419410312e-11,0.0,True,log
output_new71Cp515_Lambeck_Wael_T,96,-51.003849168639604,57.26876190874176,10.120208642993084,2.523330610728185e-05,4.1241864046732216e-11,0.0,True,log
output_new71Cp420_L6G_Wael_T,97,-51.02530763997774,76.5974851492106,10.14166711433122,2.469760613844048e-05,5.874963696898368e-11,0.0,True,log
output_new71Cp430_Lambeck_Wael_S,98,-51.027410904109296,68.36888700265223,10.143770378462776,2.4645715138711536e-05,3.335483974872941e-11,0.0,True,log
output_new96Cp420_L6G_Wael_T,99,-51.05198391173389,64.98077026204088,10.168343386087372,2.4047476160879225e-05,1.37967774282222e-11,0.0,True,log
output_new96Cp330_L6G_Wael_T,100,-51.071833224089566,52.44564520853811,10.188192698443046,2.3574856401231545e-05,2.5143407942078423e-12,0.0,True,log
output_new71Cp520_Lambeck_Wael_S,101,-51.11219646962982,62.333543934427524,10.228555943983302,2.264224687063807e-05,3.9692981886532965e-13,0.0,True,log
output_new71Cp510_L6G_Wael_T,102,-51.129900105757095,55.229141395362426,10.246259580110575,2.2244924176460988e-05,5.1463628723666536e-11,0.0,True,log
output_new71Cp330_Lambeck_Wael_T,103,-51.16538913733938,57.01997817549137,10.281748611692862,2.146931752708765e-05,3.130553134776111e-11,0.0,True,log
output_new96Cp55_L6G-47_Wael_T,104,-51.327621788654255,69.44501130855541,10.443981263007736,1.8254144913515224e-05,5.422423314020232e-12,0.0,True,log
output_new71Cp320_L6G_Wael_T,105,-51.365035600994,54.421938291916625,10.481395075347478,1.7583805922753254e-05,2.544725861051401e-12,0.0,True,log
output_new96Cp47_L6G-47_Wael_T,106,-51.37764187098941,58.69182364882937,10.494001345342888,1.7363531057079262e-05,3.575549223335724e-11,0.0,True,log
output_new96Cp415_L6G-47_Wael_S,107,-51.38859137777348,65.15945224455933,10.50495085212696,1.717444603896633e-05,7.004333969119668e-11,0.0,True,log
output_new71Cp415_Lambeck_Wael_T,108,-51.41469579967237,60.914882195463825,10.531055274025853,1.6731918150443254e-05,5.5471089749133994e-11,0.0,True,log
output_new71Cp415_Lambeck_Wael_S,109,-51.460002202779336,64.22777819176274,10.576361677132816,1.599077124536826e-05,2.429075707879555e-12,0.0,True,log
output_new71Cp43_Lambeck_Wael_T,110,-51.55469395746307,58.56846680184644,10.671053431816553,1.4546057634964165e-05,5.832232948857038e-11,0.0,True,log
output_new71Cp320_Colleoni_Wael_S,111,-51.600249431640556,48.427395846939284,10.716608905994036,1.3898272193770193e-05,4.017604995082591e-11,0.0,True,log
output_new96Cp47_Colleoni_Wael_T,112,-51.60499787711975,58.83850022308265,10.72135735147323,1.3832433445548782e-05,8.632897916243638e-11,0.0,True,log
output_new71Cp520_L6G-47_Wael_T,113,-51.608028513728236,74.9138469253985,10.724387988081716,1.379057582602881e-05,4.765708303634497e-11,0.0,True,log
output_new96Cp35_Colleoni_Wael_S,114,-51.61691175496678,71.42471135047836,10.733271229320259,1.366861332730261e-05,3.326662929279883e-11,0.0,True,log
output_new96Cp515_L6G-47_Wael_S,115,-51.74286801303684,67.89233798250763,10.85922748739032,1.205097956587718e-05,1.7466122302919863e-11,0.0,True,log
output_new71Cp340_L6G-47_Wael_T,116,-51.8085153127202,58.82475296033694,10.924874787073684,1.128527353426898e-05,8.64284551452825e-11,0.0,True,log
output_new71Cp415_L6G-47_Wael_T,117,-51.86191534757751,65.3878677023538,10.978274821930988,1.069844724732898e-05,2.6028162212218616e-11,0.0,True,log
output_new96Cp540_L6G-32_Wael_T,118,-52.03594796798748,52.1696938361361,11.152307442340962,8.98957878316202e-06,4.8755479402772253e-11,0.0,True,log
output_new71Cp315_L6G-47_Wael_T,119,-52.04403971586688,62.18798843396253,11.16039919022036,8.917130888464107e-06,4.2127097188723246e-11,0.0,True,log
output_new96Cp520_Lambeck_Wael_T,120,-52.15934245682311,57.244921325907434,11.275701931176592,7.94602262410571e-06,4.850066551911502e-11,0.0,True,log
output_new71Cp37_Colleoni_Wael_S,121,-52.205352184821585,65.08573742143827,11.321711659175065,7.588711215201804e-06,4.733832068200943e-11,0.0,True,log
output_new96Cp37_Lambeck_Wael_T,122,-52.23566842874122,61.01495424753185,11.352027903094701,7.3621023159067075e-06,6.425339795572246e-11,0.0,True,log
output_new96Cp420_L6G-47_Wael_S,123,-52.27094882050941,76.7759611656592,11.38730829486289,7.106892877635924e-06,3.2664631340755404e-11,0.0,True,log
output_new96Cp43_Lambeck_Wael_T,124,-52.33467755822641,79.15182031753469,11.45103703257989,6.668109611679156e-06,2.6657600525054124e-11,0.0,True,log
output_new96Cp310_Lambeck_Wael_T,125,-52.36853199183369,60.27837816062701,11.484891466187172,6.446143013932385e-06,2.3205344193611446e-11,0.0,True,log
output_new96Cp35_Lambeck_Wael_T,126,-52.51385009589196,69.28990712733597,11.63020957024544,5.574283927229455e-06,6.575558832177365e-11,0.0,True,log
output_new71Cp430_L6G-47_Wael_S,127,-52.52333499716542,62.87301936998805,11.6396944715189,5.52166234427519e-06,2.633173221557665e-11,0.0,True,log
output_new96Cp37_Colleoni_Wael_S,128,-52.58250653553582,75.92355692825275,11.6988660098893,5.204415635395944e-06,1.1200117960753654e-11,0.0,True,log
output_new96Cp47_Lambeck_Wael_T,129,-52.58599298223351,67.10440456126008,11.702352456586993,5.186302311610208e-06,8.234208986653357e-12,0.0,True,log
output_new71Cp440_Lambeck_Wael_T,130,-52.595655510268216,49.032687235978685,11.712014984621696,5.136430850342236e-06,6.3487975173353e-11,0.0,True,log
output_new71Cp320_Lambeck_Wael_T,131,-52.63607924916957,66.3935760932945,11.75243872352305,4.932937795376483e-06,2.3313888975059846e-11,0.0,True,log
output_new96Cp57_Colleoni_Wael_T,132,-52.64306937174153,51.724647011665354,11.759428846095012,4.8985761913738004e-06,4.4879842830192503e-11,0.0,True,log
output_new71Cp515_L6G-47_Wael_S,133,-52.66693978312081,59.84081237008499,11.78329925747429,4.7830297198530466e-06,4.6599356240846556e-11,0.0,True,log
output_new96Cp43_L6G-47_Wael_T,134,-52.67676362526645,66.05406537003851,11.793123099619933,4.73627203700337e-06,1.9263795408333425e-11,0.0,True,log
output_new96Cp515_Lambeck_Wael_T,135,-52.751453162921756,54.132421297651646,11.867812637275236,4.395409929273854e-06,1.2262005228055125e-11,0.0,True,log
output_new96Cp315_Lambeck_Wael_T,136,-52.77006488421602,60.15415873747379,11.8864243585695,4.314360360276547e-06,2.3013497656036016e-11,0.0,True,log
output_new71Cp47_Lambeck_Wael_S,137,-52.82442238647325,57.040515660162384,11.940781860826732,4.08610247234365e-06,2.026566065804141e-11,0.0,True,log
output_new71Cp420_Lambeck_Wael_T,138,-52.84841318347159,65.57940411173288,11.964772657825073,3.98924016517315e-06,6.6019241563458495e-12,0.0,True,log
output_new71Cp57_Colleoni_Wael_S,139,-52.88375885259575,67.60519328130921,12.000118326949227,3.850700611847719e-06,4.496118121462416e-11,0.0,True,log
output_new96Cp340_Lambeck_Wael_T,140,-52.988309935584056,54.562670064100125,12.104669409937536,3.468436880869406e-06,4.476222924979989e-11,0.0,True,log
output_new71Cp530_Lambeck_Wael_T,141,-53.03693851021383,54.799422101839625,12.15329798456731,3.303807037399917e-06,8.045989617521702e-11,0.0,True,log
output_new71Cp45_L6G-47_Wael_T,142,-53.05515908699796,57.82360047899506,12.17151856135144,3.2441548663916386e-06,3.255094450335517e-11,0.0,True,log
output_new96Cp510_L6G-47_Wael_T,143,-53.07792571236553,70.60651686954105,12.194285186719007,3.1711308176138176e-06,8.23680774469672e-11,0.0,True,log
output_new96Cp440_L6G-32_Wael_T,144,-53.14886048824162,52.58082113844885,12.265219962595097,2.953980176049035e-06,7.5418969504683e-11,0.0,True,log
output_new71Cp315_Lambeck_Wael_S,145,-53.16899868584808,66.31369777712058,12.285358160201561,2.8950873277491578e-06,6.399246051536943e-11,0.0,True,log
output_new71Cp440_L6G-32_Wael_T,146,-53.1726651542977,61.73188540563161,12.289024628651177,2.884492016960683e-06,1.6151618255769506e-11,0.0,True,log
output_new96Cp530_L6G-47_Wael_T,147,-53.18053490945481,62.22462467386078,12.296894383808294,2.86188085986596e-06,4.649179295127925e-11,0.0,True,log
output_new96Cp315_Lambeck_Wael_S,148,-53.18908224329538,70.9928232914468,12.305441717648861,2.8375236516275924e-06,1.7719954313640878e-11,0.0,True,log
output_new96Cp520_L6G-47_Wael_T,149,-53.25573007917938,61.504201176958105,12.37208955353286,2.6545731835087934e-06,7.510240395824562e-11,0.0,True,log
output_new96Cp415_L6G_Wael_T,150,-53.26628177155114,68.47569070462686,12.382641245904622,2.6267102032173267e-06,4.7608326920157814e-11,0.0,True,log
output_new96Cp440_Lambeck_Wael_T,151,-53.2757038447663,46.18780690242312,12.392063319119778,2.602077375749608e-06,1.673229992094692e-11,0.0,True,log
output_new96Cp55_L6G_Wael_T,152,-53.27632578409532,69.99680998847313,12.3926852584488,2.6004595446430375e-06,4.0990228813486005e-11,0.0,True,log
output_new96Cp520_L6G-32_Wael_T,153,-53.31699201872506,63.117598768496094,12.43335149307854,2.4968300385425046e-06,8.649950941874424e-11,0.0,True,log
output_new96Cp320_Colleoni_Wael_S,154,-53.31880777115436,52.15051801703741,12.435167245507841,2.4923005268158594e-06,4.703596599124793e-11,0.0,True,log
output_new71Cp430_Lambeck_Wael_T,155,-53.323580910809326,55.454554960679474,12.439940385162807,2.480432774092628e-06,1.5943597493139708e-11,0.0,True,log
output_new71Cp37_L6G-47_Wael_T,156,-53.33878535776063,63.767198699076815,12.455144832114108,2.4430044252706677e-06,2.920232485682639e-11,0.0,True,log
output_new96Cp33_Colleoni_Wael_T,157,-53.34377811814255,70.73152854742821,12.460137592496032,2.4308374881424745e-06,4.404556257216775e-11,0.0,True,log
output_new71Cp47_L6G-47_Wael_T,158,-53.36465626492479,63.214530546681665,12.48101573927827,2.3806122357591013e-06,1.2355356732303123e-11,0.0,True,log
output_new71Cp55_Lambeck_Wael_T,159,-53.39849330786268,64.85176950267372,12.51485278221616,2.301406950636786e-06,1.8610096096914973e-11,0.0,True,log
output_new71Cp47_Lambeck_Wael_T,160,-53.436283444023196,63.065638285527825,12.552642918376677,2.216059275545302e-06,6.740383725259983e-13,0.0,True,log
output_new96Cp57_L6G_Wael_T,161,-53.5036464330032,61.44884842889645,12.620005907356678,2.0716958611003862e-06,1.1295667191304613e-11,0.0,True,log
output_new96Cp43_Colleoni_Wael_S,162,-53.5096964628233,65.12504899699942,12.62605593717678,2.059199878015354e-06,1.873603041657872e-11,0.0,True,log
output_new96Cp415_Lambeck_Wael_T,163,-53.51052758996965,58.703867091319616,12.626887064323128,2.057489132119445e-06,2.166175045829956e-12,0.0,True,log
output_new96Cp440_L6G_Wael_S,164,-53.537696566646595,57.35101805310284,12.654056041000075,2.0023417984099517e-06,1.3394712479323236e-11,0.0,True,log
output_new71Cp510_Lambeck_Wael_S,165,-53.54995899503163,74.35889213491794,12.66631846938511,1.9779381552609575e-06,6.742438192669988e-11,0.0,True,log
output_new71Cp315_Colleoni_Wael_S,166,-53.55834042503877,59.2116253178954,12.674699899392252,1.961429484827974e-06,5.261667132600543e-11,0.0,True,log
output_new71Cp330_L6G-47_Wael_T,167,-53.58333368295963,77.63657278198005,12.699693157313114,1.913014515949311e-06,3.181908548764618e-11,0.0,True,log
output_new71Cp540_L6G-32_Wael_T,168,-53.61629708950163,68.25222186395064,12.732656563855109,1.8509830418666472e-06,2.4152329398781097e-11,0.0,True,log
output_new96Cp53_Lambeck_Wael_T,169,-53.716348463454544,61.50539078292787,12.832707937808024,1.6747526755539435e-06,8.468444676155244e-11,0.0,True,log
output_new96Cp340_L6G_Wael_T,170,-53.72697650018317,65.64530282955317,12.84333597453665,1.6570475943889595e-06,5.985808363297972e-11,0.0,True,log
output_new96Cp45_Colleoni_Wael_S,171,-53.743680073140894,70.65365434145292,12.860039547494374,1.629598863143953e-06,2.734608946001075e-12,0.0,True,log
output_new96Cp410_Lambeck_Wael_S,172,-53.74629664571731,69.38336256692676,12.862656120070788,1.6253404730718312e-06,5.5946171856969064e-11,0.0,True,log
output_new96Cp310_Colleoni_Wael_S,173,-53.78175968218733,65.30740097774034,12.898119156540808,1.5687110254531567e-06,2.054451655255385e-12,0.0,True,log
output_new96Cp57_L6G-47_Wael_T,174,-53.83726588957397,70.98287129813784,12.95362536392745,1.4840102798885524e-06,7.867325522786999e-11,0.0,True,log
output_new96Cp320_L6G_Wael_T,175,-53.89577552015186,65.23425682519152,13.012134994505338,1.39967272479779e-06,4.2882235859059955e-11,0.0,True,log
output_new71Cp57_L6G_Wael_T,176,-53.90326934818183,69.79601456955817,13.01962882253531,1.389223021142855e-06,4.540269919542968e-11,0.0,True,log
output_new71Cp340_Colleoni_Wael_S,177,-53.911993838663,59.01350941005783,13.028353313016481,1.3771554762538191e-06,4.094245419375582e-11,0.0,True,log
output_new96Cp530_L6G_Wael_S,178,-53.9147958880442,62.777297895544834,13.031155362397683,1.3733020199131715e-06,4.8688351872911144e-11,0.0,True,log
